"","t","spec","gif"
"1444",44,12.9419017556678,0.0170004532535419
"1445",45,12.9419017556678,0.017088997280904
"1446",46,12.9419017556678,0.0171784684708564
"1447",47,12.9419017556678,0.0172688814628083
"1448",48,12.9419017556678,0.0173602512059978
"1449",49,12.9419017556678,0.0174525929677318
"1450",50,12.9419017556678,0.0175459223418908
"1451",51,12.9419017556678,0.0176402552577074
"1452",52,12.9419017556678,0.0177356079888302
"1453",53,12.9419017556678,0.0178319971626825
"1454",54,12.9419017556678,0.0179294397701288
"1455",55,12.9419017556678,0.0180279531754592
"1456",56,12.9419017556678,0.0181275551267048
"1457",57,12.9419017556678,0.0182282637662977
"1458",58,12.9419017556678,0.018330097642087
"1459",59,12.9419017556678,0.018433075718728
"1460",60,12.9419017556678,0.0185372173894552
"1461",61,12.9419017556678,0.018642542488259
"1462",62,12.9419017556678,0.0187490713024776
"1463",63,12.9419017556678,0.0188568245858252
"1464",64,12.9419017556678,0.0189658235718704
"1465",65,12.9419017556678,0.0190760899879859
"1466",66,12.9419017556678,0.019187646069787
"1467",67,12.9419017556678,0.0193005145760799
"1468",68,12.9419017556678,0.0194147188043407
"1469",69,12.9419017556678,0.0195302826067475
"1470",70,12.9419017556678,0.0196472304067879
"1471",71,12.9419017556678,0.0197655872164673
"1472",72,12.9419017556678,0.0198853786541429
"1473",73,12.9419017556678,0.0200066309630096
"1474",74,12.9419017556678,0.0201293710302673
"1475",75,12.9419017556678,0.0202536264069974
"1476",76,12.9419017556678,0.02037942532878
"1477",77,12.9419017556678,0.0205067967370849
"1478",78,12.9419017556678,0.020635770301469
"1479",79,12.9419017556678,0.0207663764426176
"1480",80,12.9419017556678,0.0208986463562648
"1481",81,12.9419017556678,0.0210326120380358
"1482",82,12.9419017556678,0.0211683063092489
"1483",83,12.9419017556678,0.0213057628437245
"1484",84,12.9419017556678,0.0214450161956443
"1485",85,12.9419017556678,0.0215861018285104
"1486",86,12.9419017556678,0.0217290561452555
"1487",87,12.9419017556678,0.0218739165195572
"1488",88,12.9419017556678,0.0220207213284133
"1489",89,12.9419017556678,0.0221695099860377
"1490",90,12.9419017556678,0.02232032297914
"1491",91,12.9419017556678,0.0224732019036546
"1492",92,12.9419017556678,0.0226281895029902
"1493",93,12.9419017556678,0.0227853297078721
"1494",94,12.9419017556678,0.0229446676778572
"1495",95,12.9419017556678,0.0231062498446027
"1496",96,12.9419017556678,0.0232701239569757
"1497",97,12.9419017556678,0.023436339128097
"1498",98,12.9419017556678,0.0236049458844142
"1499",99,12.9419017556678,0.02377599621691
"1500",100,12.9419017556678,0.0239495436345517
"1501",101,12.9419017556678,0.0241256432200998
"1502",102,12.9419017556678,0.0243043516883969
"1503",103,12.9419017556678,0.0244857274472655
"1504",104,12.9419017556678,0.0246698306611547
"1505",105,12.9419017556678,0.0248567233176786
"1506",106,12.9419017556678,0.0250464692972029
"1507",107,12.9419017556678,0.0252391344456429
"1508",108,12.9419017556678,0.0254347866506479
"1509",109,12.9419017556678,0.0256334959213561
"1510",110,12.9419017556678,0.0258353344719179
"1511",111,12.9419017556678,0.0260403768089966
"1512",112,12.9419017556678,0.0262486998234686
"1513",113,12.9419017556678,0.0264603828865611
"1514",114,12.9419017556678,0.0266755079506795
"1515",115,12.9419017556678,0.0268941596551933
"1516",116,12.9419017556678,0.0271164254374676
"1517",117,12.9419017556678,0.0273423956494465
"1518",118,12.9419017556678,0.0275721636801141
"1519",119,12.9419017556678,0.0278058260841829
"1520",120,12.9419017556678,0.028043482717381
"1521",121,12.9419017556678,0.0282852368787377
"1522",122,12.9419017556678,0.028531195460292
"1523",123,12.9419017556678,0.0287814691046805
"1524",124,12.9419017556678,0.0290361723710936
"1525",125,12.9419017556678,0.0292954239101212
"1526",126,12.9419017556678,0.0295593466480502
"1527",127,12.9419017556678,0.0298280679812143
"1528",128,12.9419017556678,0.030101719981042
"1529",129,12.9419017556678,0.0303804396104961
"1530",130,12.9419017556678,0.0306643689526503
"1531",131,12.9419017556678,0.0309536554522036
"1532",132,12.9419017556678,0.031248452170796
"1533",133,12.9419017556678,0.0315489180570536
"1534",134,12.9419017556678,0.0318552182323648
"1535",135,12.9419017556678,0.0321675242934664
"1536",136,12.9419017556678,0.0324860146330057
"1537",137,12.9419017556678,0.0328108747793358
"1538",138,12.9419017556678,0.0331422977569048
"1539",139,12.9419017556678,0.03348048446871
"1540",140,12.9419017556678,0.033825644102408
"1541",141,12.9419017556678,0.0341779945618081
"1542",142,12.9419017556678,0.0345377629256166
"1543",143,12.9419017556678,0.0349051859354636
"1544",144,12.9419017556678,0.0352805105154148
"1545",145,12.9419017556678,0.035663994325365
"1546",146,12.9419017556678,0.0360559063509184
"1547",147,12.9419017556678,0.0364565275325953
"1548",148,12.9419017556678,0.0368661514374559
"1549",149,12.9419017556678,0.0372850849765179
"1550",150,12.9419017556678,0.0377136491716503
"1551",151,12.9419017556678,0.0381521799759718
"1552",152,12.9419017556678,0.0386010291521597
"1553",153,12.9419017556678,0.039060565213495
"1554",154,12.9419017556678,0.0395311744329347
"1555",155,12.9419017556678,0.0400132619260192
"1556",156,12.9419017556678,0.0405072528139948
"1557",157,12.9419017556678,0.0410135934741697
"1558",158,12.9419017556678,0.0415327528852352
"1559",159,12.9419017556678,0.0420652240760715
"1560",160,12.9419017556678,0.0426115256874491
"1561",161,12.9419017556678,0.0431722036570208
"1562",162,12.9419017556678,0.0437478330391144
"1563",163,12.9419017556678,0.0443390199720754
"1564",164,12.9419017556678,0.0449464038073093
"1565",165,12.9419017556678,0.0455706594157441
"1566",166,12.9419017556678,0.0462124996892053
"1567",167,12.9419017556678,0.046872678256194
"1568",168,12.9419017556678,0.04755199243382
"1569",169,12.9419017556678,0.0482512864401997
"1570",170,12.9419017556678,0.048971454894531
"1571",171,12.9419017556678,0.0497134466353572
"1572",172,12.9419017556678,0.0504782688912858
"1573",173,12.9419017556678,0.0512669918427121
"1574",174,12.9419017556678,0.0520807536179933
"1575",175,12.9419017556678,0.0529207657731222
"1576",176,12.9419017556678,0.0537883193103865
"1577",177,12.9419017556678,0.054684791298893
"1578",178,12.9419017556678,0.0556116521683657
"1579",179,12.9419017556678,0.0565704737574755
"1580",180,12.9419017556678,0.057562938209361
"1581",181,12.9419017556678,0.0585908478202425
"1582",182,12.9419017556678,0.0596561359624287
"1583",183,12.9419017556678,0.0607608792209922
"1584",184,12.9419017556678,0.0619073109044071
"1585",185,12.9419017556678,0.0630978361141073
"1586",186,12.9419017556678,0.0643350485869329
"1587",187,12.9419017556678,0.0656217495586715
"1588",188,12.9419017556678,0.06696096893742
"1589",189,12.9419017556678,0.0683559891236162
"1590",190,12.9419017556678,0.0698103718709272
"1591",191,12.9419017556678,0.07132798865073
"1592",192,12.9419017556678,0.0729130550651906
"1593",193,12.9419017556678,0.0745701699530359
"1594",194,12.9419017556678,0.0763043599519437
"1595",195,12.9419017556678,0.0781211304269899
"1596",196,12.9419017556678,0.0800265238520385
"1597",197,12.9419017556678,0.0820271869483394
"1598",198,12.9419017556678,0.084130448152143
"1599",199,12.9419017556678,0.0863444073140415
"1600",200,12.9419017556678,0.0886780399441507
"1601",1,15.8702746245391,0.016166597262283
"1602",2,15.8702746245391,0.0162353912931863
"1603",3,15.8702746245391,0.0163047733072598
"1604",4,15.8702746245391,0.0163747508751021
"1605",5,15.8702746245391,0.0164453316978396
"1606",6,15.8702746245391,0.0165165236099515
"1607",7,15.8702746245391,0.0165883345821686
"1608",8,15.8702746245391,0.0166607727244489
"1609",9,15.8702746245391,0.0167338462890298
"1610",10,15.8702746245391,0.0168075636735629
"1611",11,15.8702746245391,0.0168819334243309
"1612",12,15.8702746245391,0.0169569642395502
"1613",13,15.8702746245391,0.0170326649727624
"1614",14,15.8702746245391,0.0171090446363174
"1615",15,15.8702746245391,0.0171861124049495
"1616",16,15.8702746245391,0.0172638776194515
"1617",17,15.8702746245391,0.017342349790449
"1618",18,15.8702746245391,0.0174215386022776
"1619",19,15.8702746245391,0.0175014539169669
"1620",20,15.8702746245391,0.0175821057783354
"1621",21,15.8702746245391,0.0176635044161981
"1622",22,15.8702746245391,0.017745660250692
"1623",23,15.8702746245391,0.0178285838967233
"1624",24,15.8702746245391,0.0179122861685389
"1625",25,15.8702746245391,0.0179967780844282
"1626",26,15.8702746245391,0.0180820708715582
"1627",27,15.8702746245391,0.0181681759709466
"1628",28,15.8702746245391,0.0182551050425779
"1629",29,15.8702746245391,0.0183428699706672
"1630",30,15.8702746245391,0.0184314828690763
"1631",31,15.8702746245391,0.0185209560868873
"1632",32,15.8702746245391,0.0186113022141404
"1633",33,15.8702746245391,0.0187025340877391
"1634",34,15.8702746245391,0.018794664797531
"1635",35,15.8702746245391,0.0188877076925682
"1636",36,15.8702746245391,0.0189816763875562
"1637",37,15.8702746245391,0.0190765847694939
"1638",38,15.8702746245391,0.0191724470045165
"1639",39,15.8702746245391,0.0192692775449434
"1640",40,15.8702746245391,0.0193670911365421
"1641",41,15.8702746245391,0.0194659028260142
"1642",42,15.8702746245391,0.0195657279687117
"1643",43,15.8702746245391,0.0196665822365917
"1644",44,15.8702746245391,0.0197684816264186
"1645",45,15.8702746245391,0.0198714424682228
"1646",46,15.8702746245391,0.0199754814340251
"1647",47,15.8702746245391,0.0200806155468357
"1648",48,15.8702746245391,0.0201868621899407
"1649",49,15.8702746245391,0.0202942391164829
"1650",50,15.8702746245391,0.0204027644593518
"1651",51,15.8702746245391,0.0205124567413913
"1652",52,15.8702746245391,0.0206233348859394
"1653",53,15.8702746245391,0.0207354182277108
"1654",54,15.8702746245391,0.0208487265240371
"1655",55,15.8702746245391,0.0209632799664769
"1656",56,15.8702746245391,0.021079099192811
"1657",57,15.8702746245391,0.0211962052994377
"1658",58,15.8702746245391,0.0213146198541832
"1659",59,15.8702746245391,0.0214343649095437
"1660",60,15.8702746245391,0.0215554630163773
"1661",61,15.8702746245391,0.0216779372380613
"1662",62,15.8702746245391,0.0218018111651359
"1663",63,15.8702746245391,0.0219271089304528
"1664",64,15.8702746245391,0.0220538552248485
"1665",65,15.8702746245391,0.022182075313365
"1666",66,15.8702746245391,0.0223117950520397
"1667",67,15.8702746245391,0.022443040905287
"1668",68,15.8702746245391,0.0225758399638981
"1669",69,15.8702746245391,0.0227102199636833
"1670",70,15.8702746245391,0.0228462093047832
"1671",71,15.8702746245391,0.0229838370716794
"1672",72,15.8702746245391,0.023123133053932
"1673",73,15.8702746245391,0.0232641277676755
"1674",74,15.8702746245391,0.0234068524779067
"1675",75,15.8702746245391,0.0235513392215974
"1676",76,15.8702746245391,0.0236976208316695
"1677",77,15.8702746245391,0.0238457309618674
"1678",78,15.8702746245391,0.023995704112571
"1679",79,15.8702746245391,0.0241475756575873
"1680",80,15.8702746245391,0.0243013818719668
"1681",81,15.8702746245391,0.0244571599608897
"1682",82,15.8702746245391,0.0246149480896696
"1683",83,15.8702746245391,0.0247747854149272
"1684",84,15.8702746245391,0.0249367121169855
"1685",85,15.8702746245391,0.0251007694335447
"1686",86,15.8702746245391,0.025266999694694
"1687",87,15.8702746245391,0.0254354463593252
"1688",88,15.8702746245391,0.025606154053012
"1689",89,15.8702746245391,0.0257791686074242
"1690",90,15.8702746245391,0.0259545371013523
"1691",91,15.8702746245391,0.0261323079034163
"1692",92,15.8702746245391,0.0263125307165434
"1693",93,15.8702746245391,0.0264952566242971
"1694",94,15.8702746245391,0.0266805381391524
"1695",95,15.8702746245391,0.0268684292528084
"1696",96,15.8702746245391,0.0270589854886439
"1697",97,15.8702746245391,0.0272522639564199
"1698",98,15.8702746245391,0.0274483234093438
"1699",99,15.8702746245391,0.0276472243036144
"1700",100,15.8702746245391,0.0278490288605751
"1701",101,15.8702746245391,0.0280538011316087
"1702",102,15.8702746245391,0.0282616070659169
"1703",103,15.8702746245391,0.0284725145813342
"1704",104,15.8702746245391,0.0286865936383367
"1705",105,15.8702746245391,0.0289039163174151
"1706",106,15.8702746245391,0.0291245568999907
"1707",107,15.8702746245391,0.0293485919530676
"1708",108,15.8702746245391,0.0295761004178201
"1709",109,15.8702746245391,0.0298071637023343
"1710",110,15.8702746245391,0.0300418657787306
"1711",111,15.8702746245391,0.030280293284911
"1712",112,15.8702746245391,0.0305225356311903
"1713",113,15.8702746245391,0.030768685112087
"1714",114,15.8702746245391,0.0310188370235674
"1715",115,15.8702746245391,0.0312730897860556
"1716",116,15.8702746245391,0.0315315450735437
"1717",117,15.8702746245391,0.0317943079491566
"1718",118,15.8702746245391,0.0320614870075528
"1719",119,15.8702746245391,0.032333194524566
"1720",120,15.8702746245391,0.0326095466145195
"1721",121,15.8702746245391,0.0328906633956792
"1722",122,15.8702746245391,0.0331766691643373
"1723",123,15.8702746245391,0.0334676925780595
"1724",124,15.8702746245391,0.0337638668486618
"1725",125,15.8702746245391,0.0340653299455249
"1726",126,15.8702746245391,0.034372224809899
"1727",127,15.8702746245391,0.0346846995808981
"1728",128,15.8702746245391,0.0350029078339338
"1729",129,15.8702746245391,0.0353270088323962
"1730",130,15.8702746245391,0.0356571677934466
"1731",131,15.8702746245391,0.0359935561688565
"1732",132,15.8702746245391,0.0363363519418932
"1733",133,15.8702746245391,0.0366857399413345
"1734",134,15.8702746245391,0.0370419121737746
"1735",135,15.8702746245391,0.0374050681754783
"1736",136,15.8702746245391,0.0377754153851365
"1737",137,15.8702746245391,0.0381531695389879
"1738",138,15.8702746245391,0.0385385550898867
"1739",139,15.8702746245391,0.0389318056520284
"1740",140,15.8702746245391,0.0393331644731834
"1741",141,15.8702746245391,0.0397428849364457
"1742",142,15.8702746245391,0.0401612310936714
"1743",143,15.8702746245391,0.0405884782329658
"1744",144,15.8702746245391,0.0410249134827827
"1745",145,15.8702746245391,0.0414708364554216
"1746",146,15.8702746245391,0.0419265599329537
"1747",147,15.8702746245391,0.0423924105988754
"1748",148,15.8702746245391,0.0428687298190875
"1749",149,15.8702746245391,0.0433558744761226
"1750",150,15.8702746245391,0.0438542178609056
"1751",151,15.8702746245391,0.0443641506267301
"1752",152,15.8702746245391,0.044886081810574
"1753",153,15.8702746245391,0.0454204399273665
"1754",154,15.8702746245391,0.0459676741433589
"1755",155,15.8702746245391,0.0465282555353511
"1756",156,15.8702746245391,0.0471026784431949
"1757",157,15.8702746245391,0.0476914619237348
"1758",158,15.8702746245391,0.0482951513151745
"1759",159,15.8702746245391,0.0489143199217793
"1760",160,15.8702746245391,0.0495495708298544
"1761",161,15.8702746245391,0.0502015388670893
"1762",162,15.8702746245391,0.0508708927186505
"1763",163,15.8702746245391,0.0515583372148485
"1764",164,15.8702746245391,0.0522646158068327
"1765",165,15.8702746245391,0.0529905132485943
"1766",166,15.8702746245391,0.0537368585056167
"1767",167,15.8702746245391,0.0545045279128398
"1768",168,15.8702746245391,0.0552944486072288
"1769",169,15.8702746245391,0.0561076022632175
"1770",170,15.8702746245391,0.0569450291626685
"1771",171,15.8702746245391,0.0578078326348301
"1772",172,15.8702746245391,0.0586971839061352
"1773",173,15.8702746245391,0.0596143274046685
"1774",174,15.8702746245391,0.060560586569822
"1775",175,15.8702746245391,0.061537370224174
"1776",176,15.8702746245391,0.0625461795721113
"1777",177,15.8702746245391,0.0635886158983131
"1778",178,15.8702746245391,0.064666389049132
"1779",179,15.8702746245391,0.0657813267913584
"1780",180,15.8702746245391,0.0669353851561191
"1781",181,15.8702746245391,0.0681306598910498
"1782",182,15.8702746245391,0.0693693991617961
"1783",183,15.8702746245391,0.0706540176647923
"1784",184,15.8702746245391,0.071987112337713
"1785",185,15.8702746245391,0.073371479882669
"1786",186,15.8702746245391,0.0748101363509566
"1787",187,15.8702746245391,0.0763063390779757
"1788",188,15.8702746245391,0.0778636113040569
"1789",189,15.8702746245391,0.0794857698728914
"1790",190,15.8702746245391,0.0811769564659316
"1791",191,15.8702746245391,0.0829416729108432
"1792",192,15.8702746245391,0.0847848211977508
"1793",193,15.8702746245391,0.0867117489522451
"1794",194,15.8702746245391,0.0887283012534602
"1795",195,15.8702746245391,0.090840879854733
"1796",196,15.8702746245391,0.0930565110707021
"1797",197,15.8702746245391,0.0953829238474697
"1798",198,15.8702746245391,0.0978286398435586
"1799",199,15.8702746245391,0.100403077734179
"1800",200,15.8702746245391,0.103116674429697
"1801",1,20.2889192461454,0.0184328764387533
"1802",2,20.2889192461454,0.0185113142108331
"1803",3,20.2889192461454,0.0185904223912213
"1804",4,20.2889192461454,0.0186702096117844
"1805",5,20.2889192461454,0.0187506846532145
"1806",6,20.2889192461454,0.0188318564482501
"1807",7,20.2889192461454,0.0189137340849816
"1808",8,20.2889192461454,0.0189963268102435
"1809",9,20.2889192461454,0.0190796440330955
"1810",10,20.2889192461454,0.0191636953283955
"1811",11,20.2889192461454,0.019248490440468
"1812",12,20.2889192461454,0.0193340392868701
"1813",13,20.2889192461454,0.0194203519622579
"1814",14,20.2889192461454,0.0195074387423577
"1815",15,20.2889192461454,0.019595310088044
"1816",16,20.2889192461454,0.0196839766495284
"1817",17,20.2889192461454,0.0197734492706626
"1818",18,20.2889192461454,0.0198637389933597
"1819",19,20.2889192461454,0.0199548570621366
"1820",20,20.2889192461454,0.0200468149287824
"1821",21,20.2889192461454,0.0201396242571564
"1822",22,20.2889192461454,0.0202332969281199
"1823",23,20.2889192461454,0.0203278450446064
"1824",24,20.2889192461454,0.0204232809368346
"1825",25,20.2889192461454,0.0205196171676687
"1826",26,20.2889192461454,0.0206168665381316
"1827",27,20.2889192461454,0.0207150420930751
"1828",28,20.2889192461454,0.0208141571270133
"1829",29,20.2889192461454,0.0209142251901239
"1830",30,20.2889192461454,0.021015260094424
"1831",31,20.2889192461454,0.0211172759201251
"1832",32,20.2889192461454,0.0212202870221745
"1833",33,20.2889192461454,0.0213243080369891
"1834",34,20.2889192461454,0.021429353889388
"1835",35,20.2889192461454,0.0215354397997315
"1836",36,20.2889192461454,0.0216425812912725
"1837",37,20.2889192461454,0.0217507941977289
"1838",38,20.2889192461454,0.0218600946710843
"1839",39,20.2889192461454,0.0219704991896251
"1840",40,20.2889192461454,0.0220820245662222
"1841",41,20.2889192461454,0.0221946879568662
"1842",42,20.2889192461454,0.0223085068694655
"1843",43,20.2889192461454,0.0224234991729164
"1844",44,20.2889192461454,0.0225396831064548
"1845",45,20.2889192461454,0.0226570772893009
"1846",46,20.2889192461454,0.0227757007306061
"1847",47,20.2889192461454,0.0228955728397146
"1848",48,20.2889192461454,0.0230167134367501
"1849",49,20.2889192461454,0.0231391427635413
"1850",50,20.2889192461454,0.0232628814948972
"1851",51,20.2889192461454,0.0233879507502461
"1852",52,20.2889192461454,0.0235143721056528
"1853",53,20.2889192461454,0.023642167606227
"1854",54,20.2889192461454,0.0237713597789386
"1855",55,20.2889192461454,0.0239019716458559
"1856",56,20.2889192461454,0.0240340267378219
"1857",57,20.2889192461454,0.0241675491085876
"1858",58,20.2889192461454,0.0243025633494177
"1859",59,20.2889192461454,0.0244390946041897
"1860",60,20.2889192461454,0.0245771685850044
"1861",61,20.2889192461454,0.0247168115883282
"1862",62,20.2889192461454,0.0248580505116901
"1863",63,20.2889192461454,0.0250009128709527
"1864",64,20.2889192461454,0.0251454268181837
"1865",65,20.2889192461454,0.0252916211601498
"1866",66,20.2889192461454,0.0254395253774607
"1867",67,20.2889192461454,0.0255891696443869
"1868",68,20.2889192461454,0.0257405848493833
"1869",69,20.2889192461454,0.0258938026163439
"1870",70,20.2889192461454,0.0260488553266214
"1871",71,20.2889192461454,0.026205776141842
"1872",72,20.2889192461454,0.0263645990275501
"1873",73,20.2889192461454,0.0265253587777181
"1874",74,20.2889192461454,0.0266880910401581
"1875",75,20.2889192461454,0.0268528323428751
"1876",76,20.2889192461454,0.0270196201214023
"1877",77,20.2889192461454,0.0271884927471611
"1878",78,20.2889192461454,0.0273594895568917
"1879",79,20.2889192461454,0.0275326508832011
"1880",80,20.2889192461454,0.0277080180862788
"1881",81,20.2889192461454,0.0278856335868319
"1882",82,20.2889192461454,0.0280655409002953
"1883",83,20.2889192461454,0.0282477846723751
"1884",84,20.2889192461454,0.0284324107159854
"1885",85,20.2889192461454,0.0286194660496432
"1886",86,20.2889192461454,0.0288089989373892
"1887",87,20.2889192461454,0.0290010589303051
"1888",88,20.2889192461454,0.0291956969097032
"1889",89,20.2889192461454,0.029392965132066
"1890",90,20.2889192461454,0.0295929172758216
"1891",91,20.2889192461454,0.0297956084900395
"1892",92,20.2889192461454,0.0300010954451433
"1893",93,20.2889192461454,0.0302094363857345
"1894",94,20.2889192461454,0.0304206911856348
"1895",95,20.2889192461454,0.0306349214052519
"1896",96,20.2889192461454,0.0308521903513885
"1897",97,20.2889192461454,0.0310725631396127
"1898",98,20.2889192461454,0.0312961067593221
"1899",99,20.2889192461454,0.031522890141636
"1900",100,20.2889192461454,0.0317529842302611
"1901",101,20.2889192461454,0.0319864620554836
"1902",102,20.2889192461454,0.0322233988114502
"1903",103,20.2889192461454,0.0324638719369088
"1904",104,20.2889192461454,0.0327079611995923
"1905",105,20.2889192461454,0.0329557487844377
"1906",106,20.2889192461454,0.0332073193858456
"1907",107,20.2889192461454,0.0334627603041983
"1908",108,20.2889192461454,0.0337221615468665
"1909",109,20.2889192461454,0.0339856159339514
"1910",110,20.2889192461454,0.0342532192090218
"1911",111,20.2889192461454,0.0345250701551252
"1912",112,20.2889192461454,0.0348012707163662
"1913",113,20.2889192461454,0.0350819261253691
"1914",114,20.2889192461454,0.0353671450369575
"1915",115,20.2889192461454,0.035657039668408
"1916",116,20.2889192461454,0.0359517259466593
"1917",117,20.2889192461454,0.0362513236628814
"1918",118,20.2889192461454,0.0365559566348384
"1919",119,20.2889192461454,0.0368657528775065
"1920",120,20.2889192461454,0.0371808447824425
"1921",121,20.2889192461454,0.0375013693064291
"1922",122,20.2889192461454,0.0378274681699632
"1923",123,20.2889192461454,0.038159288066191
"1924",124,20.2889192461454,0.038496980880936
"1925",125,20.2889192461454,0.0388407039245158
"1926",126,20.2889192461454,0.039190620176088
"1927",127,20.2889192461454,0.0395468985413252
"1928",128,20.2889192461454,0.0399097141242731
"1929",129,20.2889192461454,0.0402792485143127
"1930",130,20.2889192461454,0.0406556900892128
"1931",131,20.2889192461454,0.0410392343353375
"1932",132,20.2889192461454,0.0414300841861502
"1933",133,20.2889192461454,0.0418284503802478
"1934",134,20.2889192461454,0.0422345518402502
"1935",135,20.2889192461454,0.0426486160739782
"1936",136,20.2889192461454,0.0430708795994631
"1937",137,20.2889192461454,0.0435015883954577
"1938",138,20.2889192461454,0.0439409983792502
"1939",139,20.2889192461454,0.0443893759137324
"1940",140,20.2889192461454,0.0448469983458327
"1941",141,20.2889192461454,0.0453141545786018
"1942",142,20.2889192461454,0.0457911456794292
"1943",143,20.2889192461454,0.0462782855270827
"1944",144,20.2889192461454,0.0467759015004922
"1945",145,20.2889192461454,0.047284335212454
"1946",146,20.2889192461454,0.0478039432917118
"1947",147,20.2889192461454,0.0483350982171752
"1948",148,20.2889192461454,0.0488781892083795
"1949",149,20.2889192461454,0.0494336231766565
"1950",150,20.2889192461454,0.0500018257419054
"1951",151,20.2889192461454,0.0505832423202997
"1952",152,20.2889192461454,0.0511783392887738
"1953",153,20.2889192461454,0.0517876052326878
"1954",154,20.2889192461454,0.052411552283684
"1955",155,20.2889192461454,0.0530507175554362
"1956",156,20.2889192461454,0.0537056646857503
"1957",157,20.2889192461454,0.0543769854943222
"1958",158,20.2889192461454,0.0550653017664022
"1959",159,20.2889192461454,0.0557712671736637
"1960",160,20.2889192461454,0.0564955693447503
"1961",161,20.2889192461454,0.0572389320992865
"1962",162,20.2889192461454,0.0580021178606103
"1963",163,20.2889192461454,0.0587859302641321
"1964",164,20.2889192461454,0.0595912169800791
"1965",165,20.2889192461454,0.0604188727714691
"1966",166,20.2889192461454,0.0612698428105038
"1967",167,20.2889192461454,0.0621451262792253
"1968",168,20.2889192461454,0.0630457802832721
"1969",169,20.2889192461454,0.0639729241109672
"1970",170,20.2889192461454,0.0649277438738175
"1971",171,20.2889192461454,0.0659114975688753
"1972",172,20.2889192461454,0.0669255206083965
"1973",173,20.2889192461454,0.0679712318679027
"1974",174,20.2889192461454,0.0690501403102503
"1975",175,20.2889192461454,0.0701638522507383
"1976",176,20.2889192461454,0.0713140793368159
"1977",177,20.2889192461454,0.0725026473257629
"1978",178,20.2889192461454,0.0737315057550131
"1979",179,20.2889192461454,0.0750027386128582
"1980",180,20.2889192461454,0.076318576132382
"1981",181,20.2889192461454,0.0776814078490316
"1982",182,20.2889192461454,0.0790937970826504
"1983",183,20.2889192461454,0.0805584970286254
"1984",184,20.2889192461454,0.0820784686706749
"1985",185,20.2889192461454,0.0836569007604956
"1986",186,20.2889192461454,0.0852972321479563
"1987",187,20.2889192461454,0.0870031767909154
"1988",188,20.2889192461454,0.0887787518274647
"1989",189,20.2889192461454,0.0906283091572036
"1990",190,20.2889192461454,0.0925565710541654
"1991",191,20.2889192461454,0.0945686704249081
"1992",192,20.2889192461454,0.0966701964343505
"1993",193,20.2889192461454,0.098867246353313
"1994",194,20.2889192461454,0.101166484640599
"1995",195,20.2889192461454,0.103575210465376
"1996",196,20.2889192461454,0.106101435110872
"1997",197,20.2889192461454,0.108753970988644
"1998",198,20.2889192461454,0.111542534347327
"1999",199,20.2889192461454,0.114477864198573
"2000",200,20.2889192461454,0.117571860528264
"2001",1,27.2971130889498,0.0207009742388009
"2002",2,27.2971130889498,0.0207890634908809
"2003",3,27.2971130889498,0.0208779056425513
"2004",4,27.2971130889498,0.0209675103877983
"2005",5,27.2971130889498,0.0210578875877457
"2006",6,27.2971130889498,0.0211490472742728
"2007",7,27.2971130889498,0.0212409996537261
"2008",8,27.2971130889498,0.0213337551107293
"2009",9,27.2971130889498,0.0214273242120922
"2010",10,27.2971130889498,0.0215217177108238
"2011",11,27.2971130889498,0.0216169465502523
"2012",12,27.2971130889498,0.0217130218682534
"2013",13,27.2971130889498,0.0218099550015938
"2014",14,27.2971130889498,0.0219077574903902
"2015",15,27.2971130889498,0.0220064410826892
"2016",16,27.2971130889498,0.022106017739172
"2017",17,27.2971130889498,0.0222064996379864
"2018",18,27.2971130889498,0.0223078991797124
"2019",19,27.2971130889498,0.0224102289924634
"2020",20,27.2971130889498,0.0225135019371291
"2021",21,27.2971130889498,0.0226177311127639
"2022",22,27.2971130889498,0.0227229298621256
"2023",23,27.2971130889498,0.0228291117773692
"2024",24,27.2971130889498,0.0229362907059015
"2025",25,27.2971130889498,0.023044480756401
"2026",26,27.2971130889498,0.0231536963050095
"2027",27,27.2971130889498,0.0232639520017001
"2028",28,27.2971130889498,0.0233752627768278
"2029",29,27.2971130889498,0.0234876438478702
"2030",30,27.2971130889498,0.0236011107263624
"2031",31,27.2971130889498,0.023715679225034
"2032",32,27.2971130889498,0.0238313654651561
"2033",33,27.2971130889498,0.023948185884103
"2034",34,27.2971130889498,0.024066157243138
"2035",35,27.2971130889498,0.0241852966354307
"2036",36,27.2971130889498,0.0243056214943135
"2037",37,27.2971130889498,0.0244271496017851
"2038",38,27.2971130889498,0.0245498990972714
"2039",39,27.2971130889498,0.0246738884866516
"2040",40,27.2971130889498,0.0247991366515584
"2041",41,27.2971130889498,0.0249256628589643
"2042",42,27.2971130889498,0.0250534867710616
"2043",43,27.2971130889498,0.0251826284554485
"2044",44,27.2971130889498,0.0253131083956322
"2045",45,27.2971130889498,0.0254449475018594
"2046",46,27.2971130889498,0.025578167122288
"2047",47,27.2971130889498,0.0257127890545106
"2048",48,27.2971130889498,0.0258488355574445
"2049",49,27.2971130889498,0.0259863293636011
"2050",50,27.2971130889498,0.0261252936917487
"2051",51,27.2971130889498,0.0262657522599839
"2052",52,27.2971130889498,0.0264077292992271
"2053",53,27.2971130889498,0.0265512495671577
"2054",54,27.2971130889498,0.0266963383626066
